File,Line
2011-07-31__21__src__test__java__org__joda__time__TestDateTimeZoneCutover.java,1256
2011-07-31__21__src__test__java__org__joda__time__TestDateTimeZoneCutover.java,1249
2011-07-31__21__src__test__java__org__joda__time__TestDateTimeZoneCutover.java,1244
2011-07-31__21__src__test__java__org__joda__time__TestDays.java,97
2011-12-04__18__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2011-12-04__18__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2011-12-04__18__src__main__java__org__joda__time__DateTimeUtils.java,341
2012-09-01__13__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2012-09-01__13__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2011-03-31__22__JodaTime__src__main__java__org__joda__time__LocalDate.java,112
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestSerialization.java,488
2011-07-31__21__src__test__java__org__joda__time__TestMonths.java,107
2012-11-27__12__src__test__java__org__joda__time__TestMonths.java,107
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,23
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,306
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,308
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,315
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,316
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,319
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,320
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,574
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,460
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,465
2012-11-27__12__src__test__java__org__joda__time__TestDateTimeZone.java,579
2011-02-15__24__JodaTime__src__main__java__org__joda__time__LocalDate.java,112
2010-12-05__26__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,192
2010-12-05__26__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,198
2010-12-05__26__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,204
2010-12-05__26__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,210
2010-12-05__26__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,186
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2011-02-15__24__JodaTime__src__main__java__org__joda__time__DateTimeUtils.java,341
2011-07-31__21__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2011-07-31__21__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2012-09-01__13__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2012-09-01__13__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2012-09-01__13__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2012-09-01__13__src__main__java__org__joda__time__DateTimeZone.java,452
2012-09-01__13__src__main__java__org__joda__time__DateTimeZone.java,464
2012-09-01__13__src__main__java__org__joda__time__DateTimeZone.java,536
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2011-09-26__20__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2011-09-26__20__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2011-12-04__18__src__main__java__org__joda__time__format__DateTimeFormatterBuilder.java,2490
2011-03-31__22__JodaTime__src__main__java__org__joda__time__tz__ZoneInfoProvider.java,183
2011-12-04__18__src__test__java__org__joda__time__TestDateTimeZoneCutover.java,1244
2011-03-31__22__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2011-03-31__22__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2012-11-27__12__src__test__java__org__joda__time__TestDays.java,97
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDays.java,97
2012-02-02__17__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,124
2012-02-02__17__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,125
2012-03-30__16__src__main__java__org__joda__time__DateTimeZone.java,452
2012-03-30__16__src__main__java__org__joda__time__DateTimeZone.java,464
2012-03-30__16__src__main__java__org__joda__time__DateTimeZone.java,536
2012-02-02__17__src__test__java__org__joda__time__TestMonths.java,107
2013-04-19__11__src__test__java__org__joda__time__TestSerialization.java,499
2012-09-01__13__src__test__java__org__joda__time__TestMonths.java,107
2010-10-27__27__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,138
2010-10-27__27__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,117
2013-06-03__10__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2013-06-03__10__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2011-03-31__22__JodaTime__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2012-03-30__16__src__test__java__org__joda__time__format__TestPeriodFormat.java,201
2012-03-30__16__src__test__java__org__joda__time__format__TestPeriodFormat.java,195
2012-03-30__16__src__test__java__org__joda__time__format__TestPeriodFormat.java,219
2012-03-30__16__src__test__java__org__joda__time__format__TestPeriodFormat.java,213
2012-03-30__16__src__test__java__org__joda__time__format__TestPeriodFormat.java,207
2013-04-19__11__src__main__java__org__joda__time__DateTimeZone.java,35
2013-04-19__11__src__main__java__org__joda__time__DateTimeZone.java,452
2013-04-19__11__src__main__java__org__joda__time__DateTimeZone.java,464
2013-04-19__11__src__main__java__org__joda__time__DateTimeZone.java,536
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,23
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,306
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,308
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,315
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,316
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,319
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,320
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,574
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,460
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,465
2012-03-30__16__src__test__java__org__joda__time__TestDateTimeZone.java,579
2011-07-31__21__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2012-09-01__13__src__main__java__org__joda__time__format__DateTimeFormatterBuilder.java,2493
2012-02-02__17__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2012-02-02__17__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2012-09-01__13__src__main__java__org__joda__time__LocalDate.java,112
2011-12-04__18__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,136
2011-12-04__18__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,384
2011-12-04__18__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,423
2011-02-15__24__JodaTime__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,126
2012-11-27__12__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2012-11-27__12__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2011-12-04__18__src__test__java__org__joda__time__TestDays.java,97
2012-03-30__16__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2012-09-01__13__src__test__java__org__joda__time__TestDays.java,97
2013-04-19__11__src__main__java__org__joda__time__LocalDate.java,113
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2013-06-03__10__src__main__java__org__joda__time__DateTimeZone.java,35
2013-06-03__10__src__main__java__org__joda__time__DateTimeZone.java,452
2013-06-03__10__src__main__java__org__joda__time__DateTimeZone.java,464
2013-06-03__10__src__main__java__org__joda__time__DateTimeZone.java,536
2012-03-30__16__src__test__java__org__joda__time__TestSerialization.java,499
2011-12-04__18__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2011-12-04__18__src__main__java__org__joda__time__tz__ZoneInfoProvider.java,183
2012-09-01__13__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2012-09-01__13__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2012-02-02__17__src__main__java__org__joda__time__LocalDate.java,112
2011-12-04__18__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2011-12-04__18__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2011-03-31__22__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,192
2011-03-31__22__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,198
2011-03-31__22__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,204
2011-03-31__22__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,210
2011-03-31__22__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,186
2010-12-05__26__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,138
2010-12-05__26__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,117
2011-12-04__18__src__test__java__org__joda__time__TestMonths.java,107
2011-03-31__22__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,138
2011-03-31__22__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,117
2010-12-05__26__JodaTime__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,126
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2012-03-30__16__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,124
2012-03-30__16__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,125
2011-07-31__21__src__main__java__org__joda__time__DateTimeUtils.java,341
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDays.java,97
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,23
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,306
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,308
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,315
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,316
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,319
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,320
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,574
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,460
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,465
2012-09-01__13__src__test__java__org__joda__time__TestDateTimeZone.java,579
2011-09-26__20__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2011-09-26__20__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestDuration_Basics.java,454
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestDuration_Basics.java,455
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestDays.java,97
2012-11-27__12__src__main__java__org__joda__time__tz__ZoneInfoProvider.java,183
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2011-12-04__18__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2011-12-04__18__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2010-12-05__26__JodaTime__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2011-07-31__21__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2011-07-31__21__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2013-04-19__11__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2013-04-19__11__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestSerialization.java,431
2012-02-02__17__src__test__java__org__joda__time__TestDateMidnight_Properties.java,138
2012-02-02__17__src__test__java__org__joda__time__TestDateMidnight_Properties.java,156
2011-09-26__20__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2011-09-26__20__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2013-06-03__10__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2013-06-03__10__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2011-09-26__20__src__main__java__org__joda__time__DateTimeUtils.java,341
2011-12-04__18__src__test__java__org__joda__time__TestSerialization.java,499
2012-09-01__13__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2012-09-01__13__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2011-02-15__24__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,138
2011-02-15__24__JodaTime__src__main__java__org__joda__time__convert__StringConverter.java,117
2011-03-31__22__JodaTime__src__test__java__org__joda__time__TestMonths.java,107
2010-10-27__27__JodaTime__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2011-07-31__21__src__test__java__org__joda__time__TestSerialization.java,499
2011-02-15__24__JodaTime__src__main__java__org__joda__time__tz__ZoneInfoCompiler.java,68
2011-03-31__22__JodaTime__src__main__java__org__joda__time__DateTimeUtils.java,341
2013-06-03__10__src__main__java__org__joda__time__tz__ZoneInfoProvider.java,183
2012-03-30__16__src__test__java__org__joda__time__TestDays.java,97
2012-03-30__16__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2012-03-30__16__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2012-03-30__16__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2012-03-30__16__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,124
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,125
2010-10-27__27__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,192
2010-10-27__27__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,198
2010-10-27__27__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,204
2010-10-27__27__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,210
2010-10-27__27__JodaTime__src__test__java__org__joda__time__format__TestPeriodFormat.java,186
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestMonths.java,107
2011-12-04__18__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,124
2011-12-04__18__src__test__java__org__joda__time__TestLocalDateTime_Constructors.java,125
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,430
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Basics.java,431
2012-09-01__13__src__test__java__org__joda__time__TestSerialization.java,499
2011-09-26__20__src__main__java__org__joda__time__convert__StringConverter.java,138
2011-09-26__20__src__main__java__org__joda__time__convert__StringConverter.java,117
2012-11-27__12__src__test__java__org__joda__time__TestSerialization.java,499
2013-06-03__10__src__main__java__org__joda__time__LocalDate.java,113
2010-12-05__26__JodaTime__src__test__java__org__joda__time__TestMonths.java,107
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2011-02-15__24__JodaTime__src__main__java__org__joda__time__tz__ZoneInfoProvider.java,183
2013-04-19__11__src__test__java__org__joda__time__TestDays.java,97
2013-07-10__9__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,130
2013-07-10__9__src__test__java__org__joda__time__TestMutableDateTime_Properties.java,147
2011-07-31__21__src__test__java__org__joda__time__TestDateTime_Properties.java,144
2011-07-31__21__src__test__java__org__joda__time__TestDateTime_Properties.java,163
2010-10-27__27__JodaTime__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,126
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,257
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,514
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,264
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,265
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,268
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,269
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,400
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,405
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,519
2011-02-15__24__JodaTime__src__test__java__org__joda__time__TestDateTimeZone.java,255
2012-03-30__16__src__test__java__org__joda__time__TestMonths.java,107
2011-12-04__18__src__main__java__org__joda__time__DateTimeZone.java,1167
2011-12-04__18__src__main__java__org__joda__time__DateTimeZone.java,536
2011-12-04__18__src__main__java__org__joda__time__DateTimeZone.java,452
2011-12-04__18__src__main__java__org__joda__time__DateTimeZone.java,464
2011-07-31__21__src__test__java__org__joda__time__format__TestPeriodFormat.java,192
2011-07-31__21__src__test__java__org__joda__time__format__TestPeriodFormat.java,198
2011-07-31__21__src__test__java__org__joda__time__format__TestPeriodFormat.java,204
2011-07-31__21__src__test__java__org__joda__time__format__TestPeriodFormat.java,210
2011-07-31__21__src__test__java__org__joda__time__format__TestPeriodFormat.java,186
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDuration_Basics.java,454
2010-10-27__27__JodaTime__src__test__java__org__joda__time__TestDuration_Basics.java,455
2012-02-02__17__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,136
2012-02-02__17__src__test__java__org__joda__time__format__TestDateTimeFormatterBuilder.java,384
